id,timestamp,time,open,high,low,close,adt,vol,vol_color,vol_ma,Basis,Upper,Lower
0,"2017-09-07 21:00:00",1504818000,1.20226,1.20924,1.20146,1.20349,369710,369710,369710,369710,1.1862014999999997,1.1862014999999997,1.1862014999999997
1,"2017-09-10 21:00:00",1505077200,1.20149,1.20296,1.19479,1.19514,259610,259610,259610,259610,1.1870644999999995,1.1870644999999995,1.1870644999999995
2,"2017-09-11 21:00:00",1505163600,1.19514,1.19782,1.19262,1.19665,295807,295807,295807,295807,1.1882274999999995,1.1882274999999995,1.1882274999999995
3,"2017-09-12 21:00:00",1505250000,1.19665,1.19949,1.18731,1.18852,291308,291308,291308,291308,1.1888254999999996,1.1888254999999996,1.1888254999999996
4,"2017-09-13 21:00:00",1505336400,1.18852,1.19223,1.18372,1.19181,350262,350262,350262,350262,1.1897954999999996,1.1897954999999996,1.1897954999999996
5,"2017-09-14 21:00:00",1505422800,1.19181,1.19873,1.1901,1.19405,327855,327855,327855,327855,1.1907044999999996,1.1907044999999996,1.1907044999999996
6,"2017-09-17 21:00:00",1505682000,1.19209,1.19693,1.19146,1.19487,247937,247937,247937,247937,1.1913864999999997,1.1913864999999997,1.1913864999999997
7,"2017-09-18 21:00:00",1505768400,1.19487,1.20066,1.19487,1.19944,316216,316216,316216,316216,1.1925594999999998,1.1925594999999998,1.1925594999999998
8,"2017-09-19 21:00:00",1505854800,1.19944,1.20343,1.18612,1.18904,363363,363363,363363,363363,1.1929794999999996,1.1929794999999996,1.1929794999999996
9,"2017-09-20 21:00:00",1505941200,1.18904,1.19538,1.18658,1.19415,288271,288271,288271,288271,1.1936944999999999,1.1936944999999999,1.1936944999999999
10,"2017-09-21 21:00:00",1506027600,1.19415,1.20047,1.19368,1.19474,224264,224264,224264,224264,1.1938334999999998,1.1938334999999998,1.1938334999999998
11,"2017-09-24 21:00:00",1506286800,1.1899,1.19365,1.18321,1.18482,240323,240323,240323,240323,1.1931819999999997,1.1931819999999997,1.1931819999999997
12,"2017-09-25 21:00:00",1506373200,1.18482,1.18616,1.17575,1.17918,251993,251993,251993,251993,1.192281,1.192281,1.192281
13,"2017-09-26 21:00:00",1506459600,1.17918,1.17953,1.17171,1.17444,251311,251311,251311,251311,1.1915855,1.1915855,1.1915855
14,"2017-09-27 21:00:00",1506546000,1.17444,1.18041,1.17212,1.17857,245625,245625,245625,245625,1.190968,1.190968,1.190968
15,"2017-09-28 21:00:00",1506632400,1.17857,1.18325,1.17725,1.18119,220880,220880,220880,220880,1.1907210000000001,1.1907210000000001,1.1907210000000001
16,"2017-10-01 21:00:00",1506891600,1.17884,1.18151,1.17302,1.1732,199740,199740,199740,199740,1.1899175000000002,1.1899175000000002,1.1899175000000002
17,"2017-10-02 21:00:00",1506978000,1.1732,1.17737,1.16961,1.1744,188557,188557,188557,188557,1.1890815,1.1890815,1.1890815
18,"2017-10-03 21:00:00",1507064400,1.1744,1.17879,1.1735,1.17584,193294,193294,193294,193294,1.18829,1.18829,1.18829
19,"2017-10-04 21:00:00",1507150800,1.17584,1.17789,1.16991,1.17107,187769,187769,187769,187769,1.1867305000000001,1.1867305000000001,1.1867305000000001
20,"2017-10-05 21:00:00",1507237200,1.17107,1.17391,1.16691,1.17335,229424,229424,229424,229424,1.1852235000000002,1.1852235000000002,1.1852235000000002
21,"2017-10-08 21:00:00",1507496400,1.17277,1.17562,1.17195,1.174,88114,88114,88114,88114,1.1841665000000003,1.1841665000000003,1.1841665000000003
22,"2017-10-09 21:00:00",1507582800,1.174,1.18256,1.1739,1.18076,180743,180743,180743,180743,1.1833720000000003,1.1833720000000003,1.1833720000000003
23,"2017-10-10 21:00:00",1507669200,1.18076,1.18692,1.17952,1.1858,200389,200389,200389,200389,1.1832360000000004,1.1832360000000004,1.1832360000000004
24,"2017-10-11 21:00:00",1507755600,1.1858,1.18803,1.1827,1.18296,184594,184594,184594,184594,1.1827935000000003,1.1827935000000003,1.1827935000000003
25,"2017-10-12 21:00:00",1507842000,1.18296,1.18751,1.18053,1.18176,228560,228560,228560,228560,1.1821790000000003,1.1821790000000003,1.1821790000000003
26,"2017-10-15 21:00:00",1508101200,1.18104,1.18197,1.17805,1.17955,167876,167876,167876,167876,1.1814130000000003,1.1814130000000003,1.1814130000000003
27,"2017-10-16 21:00:00",1508187600,1.17955,1.18001,1.17361,1.17659,175788,175788,175788,175788,1.1802705000000002,1.1802705000000002,1.1802705000000002
28,"2017-10-17 21:00:00",1508274000,1.17659,1.18054,1.17302,1.17875,195065,195065,195065,195065,1.1797560000000005,1.1797560000000005,1.1797560000000005
29,"2017-10-18 21:00:00",1508360400,1.17875,1.18581,1.1768,1.18509,250935,250935,250935,250935,1.1793030000000004,1.1793030000000004,1.1793030000000004
30,"2017-10-19 21:00:00",1508446800,1.18509,1.1858,1.17625,1.17773,252608,252608,252608,252608,1.1784525000000003,1.1784525000000003,1.1784525000000003
31,"2017-10-22 21:00:00",1508706000,1.17641,1.17774,1.17249,1.17493,189189,189189,189189,189189,1.1779580000000005,1.1779580000000005,1.1779580000000005
32,"2017-10-23 21:00:00",1508792400,1.17493,1.17929,1.17428,1.17618,208534,208534,208534,208534,1.1778080000000004,1.1778080000000004,1.1778080000000004
33,"2017-10-24 21:00:00",1508878800,1.17618,1.18178,1.17531,1.18128,268096,268096,268096,268096,1.1781500000000005,1.1781500000000005,1.1781500000000005
34,"2017-10-25 21:00:00",1508965200,1.18128,1.18369,1.16404,1.165,327942,327942,327942,327942,1.1774715000000004,1.1774715000000004,1.1774715000000004
35,"2017-10-26 21:00:00",1509051600,1.165,1.16569,1.15742,1.16055,295913,295913,295913,295913,1.1764395000000003,1.1764395000000003,1.1764395000000003
36,"2017-10-29 21:00:00",1509310800,1.16092,1.16579,1.15937,1.16506,190474,190474,190474,190474,1.1760325000000003,1.1760325000000003,1.1760325000000003
37,"2017-10-30 21:00:00",1509397200,1.16506,1.16615,1.16249,1.16461,192419,192419,192419,192419,1.1755430000000004,1.1755430000000004,1.1755430000000004
38,"2017-10-31 21:00:00",1509483600,1.16461,1.16575,1.16063,1.16177,220572,220572,220572,220572,1.1748395000000005,1.1748395000000005,1.1748395000000005
39,"2017-11-01 21:00:00",1509570000,1.16177,1.16874,1.16132,1.16583,272535,272535,272535,272535,1.1745775000000003,1.1745775000000003,1.1745775000000003
40,"2017-11-02 21:00:00",1509656400,1.16583,1.16918,1.15992,1.16073,208923,208923,208923,208923,1.1739465000000004,1.1739465000000004,1.1739465000000004
41,"2017-11-05 22:00:00",1509919200,1.1614,1.1624,1.15803,1.16082,182207,182207,182207,182207,1.1732875000000005,1.1732875000000005,1.1732875000000005
42,"2017-11-06 22:00:00",1510005600,1.16082,1.16155,1.15539,1.15856,188497,188497,188497,188497,1.1721775000000005,1.1721775000000005,1.1721775000000005
43,"2017-11-07 22:00:00",1510092000,1.15856,1.16112,1.15792,1.15945,164292,164292,164292,164292,1.1708600000000007,1.1708600000000007,1.1708600000000007
44,"2017-11-08 22:00:00",1510178400,1.15945,1.1655,1.15856,1.16416,229065,229065,229065,229065,1.1699200000000005,1.1699200000000005,1.1699200000000005
45,"2017-11-09 22:00:00",1510264800,1.16416,1.16779,1.16229,1.16627,163886,163886,163886,163886,1.1691455000000004,1.1691455000000004,1.1691455000000004
46,"2017-11-12 22:00:00",1510524000,1.1656,1.16753,1.16374,1.16668,138461,138461,138461,138461,1.1685020000000006,1.1685020000000006,1.1685020000000006
47,"2017-11-13 22:00:00",1510610400,1.16668,1.18051,1.16614,1.17976,195566,195566,195566,195566,1.1686605000000005,1.1686605000000005,1.1686605000000005
48,"2017-11-14 22:00:00",1510696800,1.17976,1.18611,1.17847,1.17904,252607,252607,252607,252607,1.1686750000000006,1.1686750000000006,1.1686750000000006
49,"2017-11-15 22:00:00",1510783200,1.17904,1.1801,1.17566,1.1769,196374,196374,196374,196374,1.1682655000000006,1.1682655000000006,1.1682655000000006
50,"2017-11-16 22:00:00",1510869600,1.1769,1.18218,1.17653,1.17874,216658,216658,216658,216658,1.1683160000000006,1.1683160000000006,1.1683160000000006
51,"2017-11-19 22:00:00",1511128800,1.1785,1.18087,1.17221,1.17322,226775,226775,226775,226775,1.1682305000000006,1.1682305000000006,1.1682305000000006
52,"2017-11-20 22:00:00",1511215200,1.17322,1.17577,1.17129,1.17378,176189,176189,176189,176189,1.1681105000000007,1.1681105000000007,1.1681105000000007
53,"2017-11-21 22:00:00",1511301600,1.17378,1.1827,1.17322,1.18225,182988,182988,182988,182988,1.1681590000000006,1.1681590000000006,1.1681590000000006
54,"2017-11-22 22:00:00",1511388000,1.18225,1.1856,1.18131,1.18483,116776,116776,116776,116776,1.1691505000000009,1.1691505000000009,1.1691505000000009
