id,timestamp,time,open,high,low,close,adt,vol,vol_color,vol_ma,Basis,Upper,Lower
0,"2017-09-07 21:00:00",1504818000,0.80464,0.8125,0.80428,0.8054,220437,220437,220437,220437,0.7936804999999958,0.7936804999999958,0.7936804999999958
1,"2017-09-10 21:00:00",1505077200,0.80552,0.80584,0.80184,0.80264,160728,160728,160728,160728,0.7945579999999957,0.7945579999999957,0.7945579999999957
2,"2017-09-11 21:00:00",1505163600,0.80264,0.80492,0.79981,0.80173,177296,177296,177296,177296,0.7955464999999957,0.7955464999999957,0.7955464999999957
3,"2017-09-12 21:00:00",1505250000,0.80173,0.80441,0.79705,0.79851,173482,173482,173482,173482,0.7958479999999957,0.7958479999999957,0.7958479999999957
4,"2017-09-13 21:00:00",1505336400,0.79851,0.80166,0.7956,0.80019,215102,215102,215102,215102,0.7964399999999956,0.7964399999999956,0.7964399999999956
5,"2017-09-14 21:00:00",1505422800,0.80019,0.80354,0.79864,0.79996,181359,181359,181359,181359,0.7968144999999957,0.7968144999999957,0.7968144999999957
6,"2017-09-17 21:00:00",1505682000,0.79979,0.80352,0.79399,0.79582,138919,138919,138919,138919,0.7969074999999957,0.7969074999999957,0.7969074999999957
7,"2017-09-18 21:00:00",1505768400,0.79582,0.80199,0.7955,0.80097,174161,174161,174161,174161,0.7974089999999958,0.7974089999999958,0.7974089999999958
8,"2017-09-19 21:00:00",1505854800,0.80097,0.8103,0.79856,0.8031,235738,235738,235738,235738,0.7980489999999958,0.7980489999999958,0.7980489999999958
9,"2017-09-20 21:00:00",1505941200,0.8031,0.80368,0.79168,0.79312,190662,190662,190662,190662,0.7982139999999958,0.7982139999999958,0.7982139999999958
10,"2017-09-21 21:00:00",1506027600,0.79312,0.79863,0.79081,0.79551,132903,132903,132903,132903,0.7983454999999957,0.7983454999999957,0.7983454999999957
11,"2017-09-24 21:00:00",1506286800,0.79515,0.79736,0.79262,0.79344,135341,135341,135341,135341,0.7982049999999956,0.7982049999999956,0.7982049999999956
12,"2017-09-25 21:00:00",1506373200,0.79344,0.79486,0.78592,0.78829,165296,165296,165296,165296,0.7978839999999956,0.7978839999999956,0.7978839999999956
13,"2017-09-26 21:00:00",1506459600,0.78829,0.78886,0.7836,0.78474,176346,176346,176346,176346,0.7976194999999957,0.7976194999999957,0.7976194999999957
14,"2017-09-27 21:00:00",1506546000,0.78474,0.78602,0.77995,0.78529,166714,166714,166714,166714,0.7971539999999958,0.7971539999999958,0.7971539999999958
15,"2017-09-28 21:00:00",1506632400,0.78529,0.78572,0.78165,0.78281,150721,150721,150721,150721,0.7964789999999959,0.7964789999999959,0.7964789999999959
16,"2017-10-01 21:00:00",1506891600,0.7834,0.78473,0.77953,0.78245,141362,141362,141362,141362,0.7958969999999959,0.7958969999999959,0.7958969999999959
17,"2017-10-02 21:00:00",1506978000,0.78245,0.78385,0.77853,0.78345,147490,147490,147490,147490,0.7950934999999958,0.7950934999999958,0.7950934999999958
18,"2017-10-03 21:00:00",1507064400,0.78345,0.78751,0.78298,0.78609,140014,140014,140014,140014,0.7944074999999957,0.7944074999999957,0.7944074999999957
19,"2017-10-04 21:00:00",1507150800,0.78609,0.78655,0.77868,0.77948,135983,135983,135983,135983,0.7931494999999957,0.7931494999999957,0.7931494999999957
20,"2017-10-05 21:00:00",1507237200,0.77948,0.77982,0.7733,0.77727,179863,179863,179863,179863,0.7917429999999958,0.7917429999999958,0.7917429999999958
21,"2017-10-08 21:00:00",1507496400,0.77703,0.77822,0.77475,0.77515,71806,71806,71806,71806,0.7903684999999958,0.7903684999999958,0.7903684999999958
22,"2017-10-09 21:00:00",1507582800,0.77515,0.77972,0.77497,0.77776,111453,111453,111453,111453,0.7891699999999959,0.7891699999999959,0.7891699999999959
23,"2017-10-10 21:00:00",1507669200,0.77776,0.78094,0.77708,0.77879,124350,124350,124350,124350,0.788183999999996,0.788183999999996,0.788183999999996
24,"2017-10-11 21:00:00",1507755600,0.77879,0.78359,0.77832,0.7818,137159,137159,137159,137159,0.7872644999999959,0.7872644999999959,0.7872644999999959
